Store,Date,Temperature,Fuel_Price,Stock Price,Unemployment,HolidayIndicator
20,6/4/2012,50.06,3.996,214.2387053,7.139,FALSE
20,13/04/2012,45.68,4.044,214.3127027,7.139,FALSE
20,20/04/2012,60.11,4.027,214.3675045,7.139,FALSE
20,27/04/2012,47.64,4.004,214.4223063,7.139,FALSE
20,4/5/2012,62.74,3.951,214.4771081,7.139,FALSE
20,11/5/2012,63.19,3.889,214.5319099,7.139,FALSE
20,18/05/2012,60.99,3.848,214.5485571,7.139,FALSE
20,25/05/2012,70.04,3.798,214.5499425,7.139,FALSE
20,1/6/2012,73.67,3.742,214.5513278,7.139,FALSE
20,8/6/2012,62.01,3.689,214.5527132,7.139,FALSE
20,15/06/2012,71.51,3.62,214.5653243,7.139,FALSE
20,22/06/2012,76.51,3.564,214.606,7.139,FALSE
20,29/06/2012,74.15,3.506,214.6466757,7.139,FALSE
20,6/7/2012,79.2,3.475,214.6873514,7.28,FALSE
20,13/07/2012,78.27,3.523,214.728027,7.28,FALSE
20,20/07/2012,76.04,3.567,214.7331351,7.28,FALSE
20,27/07/2012,74.6,3.647,214.7382432,7.28,FALSE
20,3/8/2012,74.73,3.654,214.7433514,7.28,FALSE
20,10/8/2012,75.4,3.722,214.7484595,7.28,FALSE
20,17/08/2012,69.57,3.807,214.825578,7.28,FALSE
20,24/08/2012,68.27,3.834,214.9567044,7.28,FALSE
20,31/08/2012,72.66,3.867,215.0878309,7.28,FALSE
20,7/9/2012,76.36,3.911,215.2189573,7.28,TRUE
20,14/09/2012,64.84,3.948,215.3583757,7.28,FALSE
20,21/09/2012,60.94,4.038,215.5475459,7.28,FALSE
20,28/09/2012,58.65,3.997,215.7367162,7.28,FALSE
20,5/10/2012,60.77,3.985,215.9258865,7.293,FALSE
20,12/10/2012,47.2,4,216.1150568,7.293,FALSE
20,19/10/2012,56.26,3.969,216.1464699,7.293,FALSE
20,26/10/2012,60.04,3.882,216.1515902,7.293,FALSE
20,2/11/2012,42.33,3.787,216.1567105,7.293,FALSE
20,9/11/2012,37.58,3.771,216.1618309,7.293,FALSE
20,16/11/2012,45.38,3.75,216.1829378,7.293,FALSE
20,23/11/2012,44.26,3.748,216.2253604,7.293,TRUE
20,30/11/2012,34.99,3.729,216.2677829,7.293,FALSE
20,7/12/2012,48.4,3.688,216.3102054,7.293,FALSE
20,14/12/2012,41.26,3.637,216.3629276,7.293,FALSE
20,21/12/2012,43.49,3.577,216.4774481,7.293,FALSE
20,28/12/2012,30.97,3.563,216.5919686,7.293,TRUE
20,4/1/2013,26.12,3.592,216.7064891,7.439,FALSE
20,11/1/2013,34.73,3.611,216.8210096,7.439,FALSE
20,18/01/2013,40.46,3.605,216.8568073,7.439,FALSE
20,25/01/2013,22.34,3.583,216.861116,7.439,FALSE
20,1/2/2013,35.43,3.615,216.8654246,7.439,FALSE
20,8/2/2013,25.38,3.753,216.8697332,7.439,TRUE
20,15/02/2013,34.8,3.814,216.9093707,7.439,FALSE
20,22/02/2013,25.65,3.859,217.0373301,7.439,FALSE
20,1/3/2013,34.88,3.89,217.1652896,7.439,FALSE
20,8/3/2013,31.28,3.86,217.293249,7.439,FALSE
20,15/03/2013,41.02,3.834,217.4084917,7.439,FALSE
20,22/03/2013,33.76,3.8,217.4919425,7.439,FALSE
20,29/03/2013,35.89,3.784,217.5753932,7.439,FALSE
20,5/4/2013,39.5,3.763,217.6588439,7.191,FALSE
20,12/4/2013,61.38,3.724,217.7422947,7.191,FALSE
20,19/04/2013,59.07,3.676,217.7422947,7.191,FALSE
20,26/04/2013,48.64,3.615,217.7422947,7.191,FALSE
20,3/5/2013,60.12,3.592,NA,NA,FALSE
20,10/5/2013,61.35,3.583,NA,NA,FALSE
20,17/05/2013,57.93,3.614,NA,NA,FALSE
20,24/05/2013,67.35,3.627,NA,NA,FALSE
20,31/05/2013,62.24,3.646,NA,NA,FALSE
20,7/6/2013,67.08,3.633,NA,NA,FALSE
20,14/06/2013,67.83,3.632,NA,NA,FALSE
20,21/06/2013,68.35,3.626,NA,NA,FALSE
20,28/06/2013,74.02,3.639,NA,NA,FALSE
20,5/7/2013,72.97,3.614,NA,NA,FALSE
20,12/7/2013,72.59,3.614,NA,NA,FALSE
20,19/07/2013,77.5,3.737,NA,NA,FALSE
20,26/07/2013,69.49,3.804,NA,NA,FALSE
21,5/2/2010,39.05,2.572,210.7526053,8.324,FALSE
21,12/2/2010,37.77,2.548,210.8979935,8.324,TRUE
21,19/02/2010,39.75,2.514,210.9451605,8.324,FALSE
21,26/02/2010,45.31,2.561,210.9759573,8.324,FALSE
21,5/3/2010,48.61,2.625,211.0067542,8.324,FALSE
21,12/3/2010,57.1,2.667,211.037551,8.324,FALSE
21,19/03/2010,54.68,2.72,210.8733316,8.324,FALSE
21,26/03/2010,51.66,2.732,210.6766095,8.324,FALSE
21,2/4/2010,64.12,2.719,210.4798874,8.2,FALSE
21,9/4/2010,65.74,2.77,210.2831653,8.2,FALSE
21,16/04/2010,67.87,2.808,210.1495463,8.2,FALSE
21,23/04/2010,64.21,2.795,210.1000648,8.2,FALSE
21,30/04/2010,66.93,2.78,210.0505833,8.2,FALSE
21,7/5/2010,70.87,2.835,210.0011018,8.2,FALSE
21,14/05/2010,73.08,2.854,209.9984585,8.2,FALSE
21,21/05/2010,74.24,2.826,210.2768443,8.2,FALSE
21,28/05/2010,80.94,2.759,210.5552301,8.2,FALSE
21,4/6/2010,82.68,2.705,210.833616,8.2,FALSE
21,11/6/2010,83.51,2.668,211.1120018,8.2,FALSE
21,18/06/2010,86.18,2.637,211.1096543,8.2,FALSE
21,25/06/2010,87.01,2.653,210.9950134,8.2,FALSE
21,2/7/2010,82.29,2.669,210.8803726,8.099,FALSE
21,9/7/2010,81.67,2.642,210.7657317,8.099,FALSE
21,16/07/2010,85.61,2.623,210.7577954,8.099,FALSE
21,23/07/2010,87.17,2.608,210.8921319,8.099,FALSE
21,30/07/2010,83.59,2.64,211.0264684,8.099,FALSE
21,6/8/2010,90.3,2.627,211.1608049,8.099,FALSE
21,13/08/2010,89.65,2.692,211.2951413,8.099,FALSE
21,20/08/2010,89.58,2.664,211.2596586,8.099,FALSE
21,27/08/2010,86.2,2.619,211.2241759,8.099,FALSE
21,3/9/2010,82.57,2.577,211.1886931,8.099,FALSE
21,10/9/2010,79.3,2.565,211.1532104,8.099,TRUE
21,17/09/2010,83.03,2.582,211.1806415,8.099,FALSE
21,24/09/2010,80.79,2.624,211.2552578,8.099,FALSE
21,1/10/2010,70.28,2.603,211.3298742,8.163,FALSE
21,8/10/2010,65.76,2.633,211.4044906,8.163,FALSE
21,15/10/2010,68.61,2.72,211.4713286,8.163,FALSE
21,22/10/2010,70.72,2.725,211.5187208,8.163,FALSE
21,29/10/2010,67.51,2.716,211.5661131,8.163,FALSE
21,5/11/2010,58.71,2.689,211.6135053,8.163,FALSE
21,12/11/2010,60.95,2.728,211.6608975,8.163,FALSE
21,19/11/2010,51.71,2.771,211.5470304,8.163,FALSE
21,26/11/2010,62.96,2.735,211.4062867,8.163,TRUE
21,3/12/2010,50.43,2.708,211.265543,8.163,FALSE
21,10/12/2010,46.35,2.843,211.1247993,8.163,FALSE
21,17/12/2010,48.63,2.869,211.0645458,8.163,FALSE
21,24/12/2010,51.29,2.886,211.0646599,8.163,FALSE
21,31/12/2010,47.19,2.943,211.064774,8.163,TRUE
21,7/1/2011,44.24,2.976,211.0648881,8.028,FALSE
21,14/01/2011,34.14,2.983,211.1176713,8.028,FALSE
21,21/01/2011,42.72,3.016,211.4864691,8.028,FALSE
21,28/01/2011,44.04,3.01,211.8552668,8.028,FALSE
21,4/2/2011,36.33,2.989,212.2240646,8.028,FALSE
21,11/2/2011,34.61,3.022,212.5928624,8.028,TRUE
21,18/02/2011,59.87,3.045,212.9033115,8.028,FALSE
21,25/02/2011,61.27,3.065,213.190421,8.028,FALSE
21,4/3/2011,59.52,3.288,213.4775305,8.028,FALSE
21,11/3/2011,54.69,3.459,213.7646401,8.028,FALSE
21,18/03/2011,63.26,3.488,214.0156238,8.028,FALSE
21,25/03/2011,70.33,3.473,214.2521573,8.028,FALSE
21,1/4/2011,56.36,3.524,214.4886908,7.931,FALSE
21,8/4/2011,68.62,3.622,214.7252242,7.931,FALSE
21,15/04/2011,71.01,3.743,214.9420631,7.931,FALSE
21,22/04/2011,70.79,3.807,215.1096657,7.931,FALSE
21,29/04/2011,70.19,3.81,215.2772683,7.931,FALSE
21,6/5/2011,61.87,3.906,215.4448709,7.931,FALSE
21,13/05/2011,75.04,3.899,215.6124735,7.931,FALSE
21,20/05/2011,68.36,3.907,215.3834778,7.931,FALSE
21,27/05/2011,76.86,3.786,215.1544822,7.931,FALSE
21,3/6/2011,83.82,3.699,214.9254865,7.931,FALSE
21,10/6/2011,84.71,3.648,214.6964908,7.931,FALSE
21,17/06/2011,87.54,3.637,214.6513538,7.931,FALSE
21,24/06/2011,85.72,3.594,214.7441108,7.931,FALSE
21,1/7/2011,87.57,3.524,214.8368678,7.852,FALSE
21,8/7/2011,89.16,3.48,214.9296249,7.852,FALSE
21,15/07/2011,91.05,3.575,215.0134426,7.852,FALSE
21,22/07/2011,90.27,3.651,215.0749122,7.852,FALSE
21,29/07/2011,91.56,3.682,215.1363819,7.852,FALSE
21,5/8/2011,94.22,3.684,215.1978515,7.852,FALSE
21,12/8/2011,92.32,3.638,215.2593211,7.852,FALSE
21,19/08/2011,90.11,3.554,215.3229307,7.852,FALSE
21,26/08/2011,92.07,3.523,215.386897,7.852,FALSE
21,2/9/2011,91.94,3.533,215.4508632,7.852,FALSE
21,9/9/2011,78.87,3.546,215.5148295,7.852,TRUE
21,16/09/2011,80.62,3.526,215.6944378,7.852,FALSE
21,23/09/2011,75.68,3.467,216.0282356,7.852,FALSE
21,30/09/2011,78.91,3.355,216.3620333,7.852,FALSE
21,7/10/2011,71.64,3.285,216.6958311,7.441,FALSE
21,14/10/2011,69.79,3.274,217.0048261,7.441,FALSE
21,21/10/2011,65.16,3.353,217.1650042,7.441,FALSE
21,28/10/2011,65.46,3.372,217.3251824,7.441,FALSE
21,4/11/2011,56.01,3.332,217.4853605,7.441,FALSE
21,11/11/2011,59.8,3.297,217.6455387,7.441,FALSE
21,18/11/2011,61.9,3.308,217.8670218,7.441,FALSE
21,25/11/2011,56.43,3.236,218.1130269,7.441,TRUE
21,2/12/2011,48.72,3.172,218.3590319,7.441,FALSE
21,9/12/2011,41.44,3.158,218.605037,7.441,FALSE
21,16/12/2011,50.56,3.159,218.8217928,7.441,FALSE
21,23/12/2011,46.54,3.112,218.9995495,7.441,FALSE
21,30/12/2011,45.16,3.129,219.1773063,7.441,TRUE
21,6/1/2012,48.1,3.157,219.355063,7.057,FALSE
21,13/01/2012,45,3.261,219.5328198,7.057,FALSE
21,20/01/2012,52.21,3.268,219.6258417,7.057,FALSE
21,27/01/2012,50.79,3.29,219.7188636,7.057,FALSE
21,3/2/2012,55.83,3.36,219.8118854,7.057,FALSE
21,10/2/2012,46.52,3.409,219.9049073,7.057,TRUE
21,17/02/2012,45.03,3.51,220.0651993,7.057,FALSE
21,24/02/2012,54.81,3.555,220.275944,7.057,FALSE
21,2/3/2012,59.3,3.63,220.4866886,7.057,FALSE
21,9/3/2012,57.16,3.669,220.6974332,7.057,FALSE
21,16/03/2012,63.39,3.734,220.8498468,7.057,FALSE
21,23/03/2012,62.96,3.787,220.9244858,7.057,FALSE
21,30/03/2012,67.87,3.845,220.9991248,7.057,FALSE
21,6/4/2012,69.02,3.891,221.0737638,6.891,FALSE
21,13/04/2012,69.03,3.891,221.1484028,6.891,FALSE
21,20/04/2012,66.97,3.877,221.2021074,6.891,FALSE
21,27/04/2012,69.21,3.814,221.255812,6.891,FALSE
21,4/5/2012,77.53,3.749,221.3095166,6.891,FALSE
21,11/5/2012,74.14,3.688,221.3632212,6.891,FALSE
21,18/05/2012,72.42,3.63,221.380331,6.891,FALSE
21,25/05/2012,79.49,3.561,221.3828029,6.891,FALSE
21,1/6/2012,79.24,3.501,221.3852748,6.891,FALSE
21,8/6/2012,79.47,3.452,221.3877467,6.891,FALSE
21,15/06/2012,81.51,3.393,221.4009901,6.891,FALSE
21,22/06/2012,81.78,3.346,221.4411622,6.891,FALSE
21,29/06/2012,88.05,3.286,221.4813343,6.891,FALSE
21,6/7/2012,85.26,3.227,221.5215064,6.565,FALSE
21,13/07/2012,82.51,3.256,221.5616784,6.565,FALSE
21,20/07/2012,84.25,3.311,221.5701123,6.565,FALSE
21,27/07/2012,88.09,3.407,221.5785461,6.565,FALSE
21,3/8/2012,91.57,3.417,221.5869799,6.565,FALSE
21,10/8/2012,89.57,3.494,221.5954138,6.565,FALSE
21,17/08/2012,85.55,3.571,221.6751459,6.565,FALSE
21,24/08/2012,77.72,3.62,221.8083518,6.565,FALSE
21,31/08/2012,83.58,3.638,221.9415576,6.565,FALSE
21,7/9/2012,88.4,3.73,222.0747635,6.565,TRUE
21,14/09/2012,76.1,3.717,222.2174395,6.565,FALSE
21,21/09/2012,71.54,3.721,222.4169362,6.565,FALSE
21,28/09/2012,80.38,3.666,222.6164329,6.565,FALSE
21,5/10/2012,70.28,3.617,222.8159296,6.17,FALSE
21,12/10/2012,61.53,3.601,223.0154263,6.17,FALSE
21,19/10/2012,68.52,3.594,223.0598077,6.17,FALSE
21,26/10/2012,70.5,3.506,223.0783366,6.17,FALSE
21,2/11/2012,56.96,3.386,223.0968655,6.17,FALSE
21,9/11/2012,63.81,3.314,223.1153944,6.17,FALSE
21,16/11/2012,54.06,3.252,223.1469028,6.17,FALSE
21,23/11/2012,58.85,3.211,223.1957173,6.17,TRUE
21,30/11/2012,53.59,3.207,223.2445318,6.17,FALSE
21,7/12/2012,64.28,3.198,223.2933463,6.17,FALSE
21,14/12/2012,47.55,3.168,223.3523969,6.17,FALSE
21,21/12/2012,55.81,3.098,223.4728642,6.17,FALSE
21,28/12/2012,41.89,3.108,223.5933316,6.17,TRUE
21,4/1/2013,39.19,3.161,223.7137989,6.237,FALSE
21,11/1/2013,47.52,3.243,223.8342663,6.237,FALSE
21,18/01/2013,41.19,3.237,223.86882,6.237,FALSE
21,25/01/2013,52.38,3.227,223.8690083,6.237,FALSE
21,1/2/2013,55.38,3.244,223.8691966,6.237,FALSE
21,8/2/2013,57.87,3.417,223.8693849,6.237,TRUE
21,15/02/2013,50.02,3.475,223.9106714,6.237,FALSE
21,22/02/2013,49.09,3.597,224.0547032,6.237,FALSE
21,1/3/2013,46.28,3.711,224.198735,6.237,FALSE
21,8/3/2013,52.76,3.658,224.3427668,6.237,FALSE
21,15/03/2013,56.28,3.622,224.469439,6.237,FALSE
21,22/03/2013,61.41,3.611,224.5527121,6.237,FALSE
21,29/03/2013,51.35,3.606,224.6359852,6.237,FALSE
21,5/4/2013,58.8,3.583,224.7192583,6.112,FALSE
21,12/4/2013,61.27,3.529,224.8025314,6.112,FALSE
21,19/04/2013,67.52,3.451,224.8025314,6.112,FALSE
21,26/04/2013,58.66,3.417,224.8025314,6.112,FALSE
21,3/5/2013,65.51,3.386,NA,NA,FALSE
21,10/5/2013,65.62,3.392,NA,NA,FALSE
21,17/05/2013,71.98,3.454,NA,NA,FALSE
21,24/05/2013,77.24,3.494,NA,NA,FALSE
21,31/05/2013,77.81,3.466,NA,NA,FALSE
21,7/6/2013,77.38,3.439,NA,NA,FALSE
21,14/06/2013,81.91,3.431,NA,NA,FALSE
21,21/06/2013,82.27,3.479,NA,NA,FALSE
21,28/06/2013,86.8,3.495,NA,NA,FALSE
21,5/7/2013,81.2,3.422,NA,NA,FALSE
21,12/7/2013,87.3,3.4,NA,NA,FALSE
21,19/07/2013,79.15,3.556,NA,NA,FALSE
21,26/07/2013,85,3.62,NA,NA,FALSE
22,5/2/2010,24.36,2.788,135.3524608,8.283,FALSE
22,12/2/2010,28.14,2.771,135.4113076,8.283,TRUE
22,19/02/2010,31.96,2.747,135.4657781,8.283,FALSE
22,26/02/2010,35.98,2.753,135.5195191,8.283,FALSE
22,5/3/2010,36.82,2.766,135.5732602,8.283,FALSE
22,12/3/2010,43.43,2.805,135.6270013,8.283,FALSE
22,19/03/2010,46.03,2.834,135.6682247,8.283,FALSE
22,26/03/2010,48.56,2.831,135.7073618,8.283,FALSE
22,2/4/2010,44.96,2.826,135.7464988,8.348,FALSE
22,9/4/2010,57.06,2.849,135.7856359,8.348,FALSE
22,16/04/2010,51.14,2.885,135.82725,8.348,FALSE
22,23/04/2010,51.04,2.895,135.8721667,8.348,FALSE
22,30/04/2010,50.96,2.935,135.9170833,8.348,FALSE
22,7/5/2010,63.81,2.981,135.962,8.348,FALSE
22,14/05/2010,50.99,2.983,136.010394,8.348,FALSE
22,21/05/2010,59.99,2.961,136.0796521,8.348,FALSE
22,28/05/2010,65.64,2.906,136.1489101,8.348,FALSE
22,4/6/2010,69.49,2.857,136.2181682,8.348,FALSE
22,11/6/2010,65.01,2.83,136.2874263,8.348,FALSE
22,18/06/2010,67.13,2.805,136.3243393,8.348,FALSE
22,25/06/2010,74.37,2.81,136.3483143,8.348,FALSE
22,2/7/2010,72.88,2.815,136.3722893,8.433,FALSE
22,9/7/2010,79.22,2.806,136.3962643,8.433,FALSE
22,16/07/2010,76.3,2.796,136.4179827,8.433,FALSE
22,23/07/2010,76.91,2.784,136.4366924,8.433,FALSE
22,30/07/2010,76.35,2.792,136.4554021,8.433,FALSE
22,6/8/2010,74.37,2.792,136.4741118,8.433,FALSE
22,13/08/2010,74.75,2.81,136.4928214,8.433,FALSE
22,20/08/2010,73.21,2.796,136.5249182,8.433,FALSE
22,27/08/2010,68.99,2.77,136.557015,8.433,FALSE
22,3/9/2010,75.85,2.735,136.5891118,8.433,FALSE
22,10/9/2010,68.6,2.717,136.6212085,8.433,TRUE
22,17/09/2010,62.49,2.716,136.6338071,8.433,FALSE
22,24/09/2010,65.14,2.718,136.6317821,8.433,FALSE
22,1/10/2010,69.31,2.717,136.6297571,8.572,FALSE
22,8/10/2010,56.32,2.776,136.6277321,8.572,FALSE
22,15/10/2010,55.23,2.878,136.6401935,8.572,FALSE
22,22/10/2010,50.24,2.919,136.688871,8.572,FALSE
22,29/10/2010,57.73,2.938,136.7375484,8.572,FALSE
22,5/11/2010,44.34,2.938,136.7862258,8.572,FALSE
22,12/11/2010,44.42,2.961,136.8349032,8.572,FALSE
22,19/11/2010,48.62,3.03,136.7715714,8.572,FALSE
22,26/11/2010,44.61,3.07,136.6895714,8.572,TRUE
22,3/12/2010,39.42,3.065,136.6075714,8.572,FALSE
22,10/12/2010,28.43,3.132,136.5255714,8.572,FALSE
22,17/12/2010,30.46,3.139,136.5292811,8.572,FALSE
22,24/12/2010,29.76,3.15,136.597273,8.572,FALSE
22,31/12/2010,28.49,3.177,136.665265,8.572,TRUE
22,7/1/2011,32.56,3.193,136.7332569,8.458,FALSE
22,14/01/2011,24.76,3.215,136.803477,8.458,FALSE
22,21/01/2011,26.8,3.232,136.8870657,8.458,FALSE
22,28/01/2011,20.61,3.243,136.9706544,8.458,FALSE
22,4/2/2011,26.39,3.24,137.0542431,8.458,FALSE
22,11/2/2011,28.89,3.255,137.1378318,8.458,TRUE
22,18/02/2011,35.34,3.263,137.2511849,8.458,FALSE
22,25/02/2011,30.23,3.281,137.3764439,8.458,FALSE
22,4/3/2011,33.52,3.437,137.5017028,8.458,FALSE
22,11/3/2011,41.42,3.6,137.6269617,8.458,FALSE
22,18/03/2011,43.38,3.634,137.7398929,8.458,FALSE
22,25/03/2011,38.77,3.624,137.8478929,8.458,FALSE
22,1/4/2011,36.04,3.638,137.9558929,8.252,FALSE
22,8/4/2011,44.42,3.72,138.0638929,8.252,FALSE
22,15/04/2011,48.88,3.823,138.1646952,8.252,FALSE
22,22/04/2011,47.76,3.919,138.2475036,8.252,FALSE
22,29/04/2011,57.2,3.988,138.3303119,8.252,FALSE
22,6/5/2011,53.63,4.078,138.4131202,8.252,FALSE
22,13/05/2011,57.71,4.095,138.4959286,8.252,FALSE
22,20/05/2011,58.56,4.101,138.587106,8.252,FALSE
22,27/05/2011,62.59,4.034,138.6782834,8.252,FALSE
22,3/6/2011,70.09,3.973,138.7694608,8.252,FALSE
22,10/6/2011,69.53,3.924,138.8606382,8.252,FALSE
22,17/06/2011,63.97,3.873,139.0028333,8.252,FALSE
22,24/06/2011,68.53,3.851,139.1832917,8.252,FALSE
22,1/7/2011,70.8,3.815,139.36375,8.023,FALSE
22,8/7/2011,74.22,3.784,139.5442083,8.023,FALSE
22,15/07/2011,75.2,3.827,139.7006325,8.023,FALSE
22,22/07/2011,77.79,3.882,139.7969712,8.023,FALSE
22,29/07/2011,75.32,3.898,139.8933099,8.023,FALSE
22,5/8/2011,75.33,3.903,139.9896486,8.023,FALSE
22,12/8/2011,74.69,3.88,140.0859873,8.023,FALSE
22,19/08/2011,71.3,3.82,140.1289205,8.023,FALSE
22,26/08/2011,72.22,3.796,140.1629528,8.023,FALSE
22,2/9/2011,69.16,3.784,140.196985,8.023,FALSE
22,9/9/2011,69.14,3.809,140.2310173,8.023,TRUE
22,16/09/2011,68.08,3.809,140.2735,8.023,FALSE
22,23/09/2011,62.36,3.758,140.32725,8.023,FALSE
22,30/09/2011,69.78,3.684,140.381,8.023,FALSE
22,7/10/2011,56.44,3.633,140.43475,7.706,FALSE
22,14/10/2011,62.63,3.583,140.4784194,7.706,FALSE
22,21/10/2011,59.3,3.618,140.4616048,7.706,FALSE
22,28/10/2011,49.31,3.604,140.4447903,7.706,FALSE
22,4/11/2011,42.81,3.586,140.4279758,7.706,FALSE
22,11/11/2011,47.8,3.57,140.4111613,7.706,FALSE
22,18/11/2011,50.62,3.571,140.4127857,7.706,FALSE
22,25/11/2011,46.28,3.536,140.4217857,7.706,TRUE
22,2/12/2011,49.11,3.501,140.4307857,7.706,FALSE
22,9/12/2011,45.35,3.47,140.4397857,7.706,FALSE
22,16/12/2011,39.11,3.445,140.4700795,7.706,FALSE
22,23/12/2011,39.83,3.413,140.528765,7.706,FALSE
22,30/12/2011,36.28,3.402,140.5874505,7.706,TRUE
22,6/1/2012,34.61,3.439,140.6461359,7.503,FALSE
22,13/01/2012,39,3.523,140.7048214,7.503,FALSE
22,20/01/2012,29.16,3.542,140.8086118,7.503,FALSE
22,27/01/2012,35.68,3.568,140.9124021,7.503,FALSE
22,3/2/2012,40.58,3.633,141.0161924,7.503,FALSE
22,10/2/2012,35.68,3.655,141.1199827,7.503,TRUE
22,17/02/2012,36.25,3.703,141.2140357,7.503,FALSE
22,24/02/2012,39,3.751,141.3007857,7.503,FALSE
22,2/3/2012,37.47,3.827,141.3875357,7.503,FALSE
22,9/3/2012,41.72,3.876,141.4742857,7.503,FALSE
22,16/03/2012,46.06,3.867,141.55478,7.503,FALSE
22,23/03/2012,54.68,3.889,141.6269332,7.503,FALSE
22,30/03/2012,46.4,3.921,141.6990864,7.503,FALSE
22,6/4/2012,46.38,3.957,141.7712396,7.671,FALSE
22,13/04/2012,49.89,4.025,141.8433929,7.671,FALSE
22,20/04/2012,58.81,4.046,141.9015262,7.671,FALSE
22,27/04/2012,51.42,4.023,141.9596595,7.671,FALSE
22,4/5/2012,50.75,3.991,142.0177929,7.671,FALSE
22,11/5/2012,56.72,3.947,142.0759262,7.671,FALSE
22,18/05/2012,61.9,3.899,142.0970115,7.671,FALSE
22,25/05/2012,62.39,3.85,142.1032776,7.671,FALSE
22,1/6/2012,70.01,3.798,142.1095438,7.671,FALSE
22,8/6/2012,61.71,3.746,142.1158099,7.671,FALSE
22,15/06/2012,66.56,3.683,142.1292548,7.671,FALSE
22,22/06/2012,70.61,3.629,142.1606464,7.671,FALSE
22,29/06/2012,70.99,3.577,142.1920381,7.671,FALSE
22,6/7/2012,77.41,3.538,142.2234298,7.753,FALSE
22,13/07/2012,75.81,3.561,142.2548214,7.753,FALSE
22,20/07/2012,76.57,3.61,142.2337569,7.753,FALSE
22,27/07/2012,73.52,3.701,142.2126924,7.753,FALSE
22,3/8/2012,72.99,3.698,142.1916279,7.753,FALSE
22,10/8/2012,76.74,3.772,142.1705634,7.753,FALSE
22,17/08/2012,74.92,3.84,142.2157385,7.753,FALSE
22,24/08/2012,70.42,3.874,142.3105933,7.753,FALSE
22,31/08/2012,71.93,3.884,142.4054482,7.753,FALSE
22,7/9/2012,73.3,3.921,142.500303,7.753,TRUE
22,14/09/2012,66.42,3.988,142.5938833,7.753,FALSE
22,21/09/2012,63.38,4.056,142.6798167,7.753,FALSE
22,28/09/2012,62.17,4.018,142.76575,7.753,FALSE
22,5/10/2012,62.09,4.027,142.8516833,7.543,FALSE
22,12/10/2012,54.18,4.029,142.9376167,7.543,FALSE
22,19/10/2012,55.28,4,142.8633629,7.543,FALSE
22,26/10/2012,57.58,3.917,142.7624113,7.543,FALSE
22,2/11/2012,54.55,3.817,142.6614597,7.543,FALSE
22,9/11/2012,40,3.792,142.5605081,7.543,FALSE
22,16/11/2012,45.84,3.754,142.4928071,7.543,FALSE
22,23/11/2012,41.34,3.727,142.4694405,7.543,TRUE
22,30/11/2012,37.89,3.713,142.4460738,7.543,FALSE
22,7/12/2012,42.13,3.679,142.4227071,7.543,FALSE
22,14/12/2012,42.31,3.639,142.411735,7.543,FALSE
22,21/12/2012,41.52,3.574,142.4751302,7.543,FALSE
22,28/12/2012,34.8,3.56,142.5385253,7.543,TRUE
22,4/1/2013,29.43,3.577,142.6019205,7.328,FALSE
22,11/1/2013,36.36,3.595,142.6653157,7.328,FALSE
22,18/01/2013,38.95,3.593,142.7320173,7.328,FALSE
22,25/01/2013,25.22,3.579,142.8000415,7.328,FALSE
22,1/2/2013,32.63,3.608,142.8680657,7.328,FALSE
22,8/2/2013,27.69,3.755,142.9360899,7.328,TRUE
22,15/02/2013,32.73,3.807,142.9815995,7.328,FALSE
22,22/02/2013,30.28,3.866,142.9708227,7.328,FALSE
22,1/3/2013,38.37,3.885,142.9600459,7.328,FALSE
22,8/3/2013,35.39,3.868,142.9492691,7.328,FALSE
22,15/03/2013,39.87,3.843,142.9601382,7.328,FALSE
22,22/03/2013,33.55,3.819,143.0251221,7.328,FALSE
22,29/03/2013,40.87,3.796,143.090106,7.328,FALSE
22,5/4/2013,41.85,3.772,143.1550899,7.176,FALSE
22,12/4/2013,49.5,3.723,143.2200737,7.176,FALSE
22,19/04/2013,50.31,3.678,143.2200737,7.176,FALSE
22,26/04/2013,48.72,3.626,143.2200737,7.176,FALSE
22,3/5/2013,53.24,3.601,NA,NA,FALSE
22,10/5/2013,55.35,3.603,NA,NA,FALSE
22,17/05/2013,56.64,3.63,NA,NA,FALSE
22,24/05/2013,62.01,3.654,NA,NA,FALSE
22,31/05/2013,60.39,3.668,NA,NA,FALSE
22,7/6/2013,65.77,3.66,NA,NA,FALSE
22,14/06/2013,64.37,3.667,NA,NA,FALSE
22,21/06/2013,67.88,3.673,NA,NA,FALSE
22,28/06/2013,74.62,3.673,NA,NA,FALSE
22,5/7/2013,75.13,3.643,NA,NA,FALSE
22,12/7/2013,77.78,3.645,NA,NA,FALSE
22,19/07/2013,80.67,3.803,NA,NA,FALSE
22,26/07/2013,74.25,3.879,NA,NA,FALSE
23,5/2/2010,15.25,2.788,131.5279032,5.892,FALSE
23,12/2/2010,18.75,2.771,131.5866129,5.892,TRUE
23,19/02/2010,26.7,2.747,131.637,5.892,FALSE
23,26/02/2010,32.68,2.753,131.686,5.892,FALSE
23,5/3/2010,33.15,2.766,131.735,5.892,FALSE
23,12/3/2010,36.07,2.805,131.784,5.892,FALSE
23,19/03/2010,43.01,2.834,131.8242903,5.892,FALSE
23,26/03/2010,38.59,2.831,131.863129,5.892,FALSE
23,2/4/2010,40.5,2.826,131.9019677,5.435,FALSE
23,9/4/2010,56.82,2.849,131.9408065,5.435,FALSE
